id,nom,pays,naissance,sexe
1083979,Gilles Quéant,,,
1086615,Fabien Béhar,,,M
1089421,Michael Halton,,,M
1090782,Louis Doyle,,,
1090783,Charlotte Skeoch,UK,1989-02-22,
1091324,Rob Delaney,USA,1977-01-19,M
1092236,Yann Loubatière,,,
1093974,Brigitte Millar,,,
1095101,Humberto Elizondo,Mexico,1947-07-19,M
1098457,Claire Pérot,,1982-01-30,F
1099309,Nicholas Brandt,,,
1100818,Gaston Meunier,,,M
1102409,Greg De Cuir,,,M
1105079,Lucas Hedges,USA,1996-12-12,M
1105278,Renaud Rutten,Belgium,1963-08-04,M
1105706,Tait Fletcher,USA,,
1106232,Michel Duplaix,France,1932-12-01,M
1106266,Tatom Pender,,,F
1109702,Karan Soni,India,1989-01-08,M
1110405,Mackenzie Davis,Canada,1987-04-01,F
1114080,Tony Gaultier,,,M
1114419,Jean-Noël Martin,,,M
1114427,Ray Mangion,,,
1114614,Yan Brian,,,M
1114996,Garance Mazureck,,,F
1115077,Baptiste Lecaplain,France,1985-05-23,M
1115997,Nancy Stelle,USA,,
1116442,John Morris,,1984-10-02,M
1116827,Steve Giannelli,,,M
1116907,Craig Castaldo,,,M
1117806,Roger Fradet,,,M
1119418,Hugo Gélin,Francia,1980-05-08,M
1120883,Sam Hargrave,,,
1121169,Izïa Higelin,France,1990-09-24,F
1121975,Ilan Goodman,,,M
1122227,Craig Good,,,M
1123657,Lino DiSalvo,,,
1125195,José Artur,,,
1125601,Guillaume Delaunay,France,1975-07-02,M
1128442,Deniz Gamze Ergüven,Turchia,1978-06-04,F
1128854,Philip Bulcock,,,M
1128902,Camille Rowe,France,1990-01-07,F
1129738,George Maguire,,,
1130451,Kenner G. Kemp,USA,1908-01-03,M
1130613,Eva Simonet,,,
1132048,Louba Guertchikoff,France,1919-10-07,F
1132153,Ronan Summers,,,M
1132641,Kevin Azais,,,
1132749,Thomas Arnold,,2018-05-01,M
1133063,Dana Gourrier,USA,,F
1133349,Elizabeth Debicki,France,1990-08-24,F
1134661,Jean-Charles Fitoussi,France,1970-06-01,M
1136406,Tom Holland,UK,1996-06-01,M
1138005,Laure Moutoussamy,EU,,F
1138699,John Krokidas,Stati Uniti,1973-10-01,M
1138743,Marc Simenon,,,
1139100,Jean-Luc Vincent,,,
1139349,Julian Dennison,New Zealand,2002-10-26,M
1142152,Alix Mahieux,France,1923-08-11,
1143786,Cyril Hanouna,France,1974-09-23,
1145402,Hal Sherman,,,
1146860,Alex Lutz,France,1978-08-24,M
1147918,Pamela Betsy Cooper,,,F
1147921,Pete Meads,England,,M
1148198,Carole Brenner,,,
1148455,Wyatt Oleff,U.S.,2003-07-13,M
1150505,Marcel Philippot,,1953-04-15,M
1150910,Sandor Funtek,,1990-04-25,M
1151957,Sophie Kennedy Clark,UK,1990-01-01,F
1152008,Dan Bittner,,,
1152669,Guillaume Briat,,1966-12-17,
1155937,Josette Ménard,,,
1158068,Carrie Lazar,,,
1159954,Benjamin Lavernhe,France,1984-08-14,M
1161711,Jon Lee Brody,,,
1161752,Ed Sanders,England,1993-02-04,M
1162833,Riz Meedin,,,
1163066,Stanley B. Herman,,,
1165008,Kev Adams,France,1991-07-01,M
1165294,Steve Tran,,,
1165770,Salem Kali,,,
1166385,William Johnson,New Zealand,,M
1166534,Alexandre Tacchino,,,M
1167481,Guillaume Faure,,,
1167748,Astrid Whettnall,,1971-03-17,
1167895,Franco Pistoni,Italy,1956-03-06,M
1168075,Peter Basham,,,
1168097,Manuel Garcia-Rulfo,Mexico,1981-02-25,M
1170657,Amanda Warren,USA,1982-07-17,F
1170659,James Landry Hébert,USA,1984-10-04,M
1170752,Frédéric Merlo,,,
1171437,Paul Hamy,,1982-01-07,M
1171510,Camélia Jordana,France,1992-09-15,F
1171518,Rebecca Azan,,,
1171527,Alexander Mercury,USSR (Russia),1983-09-05,M
1171603,Dale Kasman,,,
1172388,Michael Cooke,,,M
1172430,John Storey,,,M
1173099,Christopher Berry,,,M
1173999,Robert Ruth,,,
1174338,Patrick d'Assumçao,,1959-06-01,M
1175146,Claude Brécourt,,,M
1175149,Vincent Schmitt,,,
1175258,Valérie Boisgel,France [now now Algeria],1946-10-28,F
1175263,Philippe Ruggieri,,,
1175620,Justine Triet,France,1978-07-17,F
1175822,Marie-Armelle Deguy,,,
1175836,Eric Franquelin,,,
1175838,Liliane Cebrian,,,
1176105,Philippe Beautier,,,
1177114,Alexis Moncorgé,,,
1177117,Pierre Ménès,France,1963-06-26,M
1177120,Victoria Olloqui,,,
1177472,Ilona Bachelier,,1997-09-12,F
1177475,Talina Boyaci,,1998-10-14,
1177654,Tony Parker,Belgium,1982-05-17,
1177758,Nicolas Pariser,,,
1177760,Benoît Forgeard,,,
1179157,Pascal Ternisien,,,
1179581,Philippe Galland,France,1947-01-31,
1180422,Fatsah Bouyahmed,Algeria,1971-04-02,M
1181566,Matthew Brady,,,M
1182596,Wahab Sheikh,,,
1182724,Larry Mitchell,USA,1973-05-17,M
1184209,Armen Garo,,,M
1184813,José Fumanal,,,M
1184928,Christian Simpson,UK,1973-01-31,M
1185267,Vianney Lebasque,,,
1185769,Freya Mavor,UK,1993-08-13,F
1186095,Pierre Godeau,France,,M
1186226,Sid Ahmed Agoumi,,,
1186597,Neve Gachev,,,F
1186851,Stéphane Berla,,,
1186858,Grand Corps Malade,,,M
1187262,Dee Jay Jackson,,,M
1187909,Joe Quesada,New York,1962-12-01,M
1187954,Gaëtan Bloom,France,1953-01-01,M
1188493,Tara Wood,,,F
1190069,Joseph Millson,UK,1974-04-27,M
1192468,Claudia Tagbo,,,
1193013,Francis Van Litsenborgh,,,
1193021,Sabine Crossen,,,
1194742,Frazer Hines,UK,1944-09-22,M
1194944,Gene Jones,,,
1195758,Winston G. Ellis,,,M
1196986,Maggie Steed,UK,1946-12-01,F
1198202,Keith Jefferson,,,
1198454,Jim Ford,USA,1981-09-15,M
1198539,Gilles Treton,,,M
1200864,Lakeith Stanfield,USA,1991-08-12,M
1201337,Victoria Beynon-Cole,,,
1201351,Billy Jackson,New Zealand,1995-01-01,
1201399,Joseph Mika-Hunt,,,
1202533,Seth Howard,,,
1202683,Max Wrottesley,,,
1202689,Jessica Henwick,England,1992-08-30,F
1202734,Noëlle Noblecourt,France,1942-12-12,F
1205479,Fred Bryant,,,
1205900,Courtney Munch,,,
1206006,Malcolm Ellul,,,
1206190,Jake Garber,,,
1206337,Hugh Skinner,UK,1986-01-16,M
1208039,Arthur Tovey,USA,1904-11-14,M
1208202,Harold Goodwin,England,1917-10-22,
1208891,Bryan Fogel,USA,,M
1209051,Robert Stone,,,
1209055,John Warman,,,
1211876,Anthony Chinn,Guyana,1930-01-01,
1211946,P. J. Byrne,USA,1974-01-01,M
1212147,Tony Aitken,,1946-06-20,
1212471,Jeff Austin,USA,1954-08-29,M
1212688,Hattie Winston,USA,1945-03-03,
1212758,Victor Raider-Wexler,,1943-12-31,M
1212864,Colleen O'Shaughnessey,USA,1971-09-15,F
1213786,Brent Spiner,USA,1949-02-02,M
1214060,Tonye Patano,,1961-10-16,
1214164,Merrin Dungey,USA,1971-08-06,F
1214345,Bruce Hopkins,,1955-11-25,
1214513,Jimmy Vee,,1959-11-05,M
1214974,Mark Rhino Smith,England,1969-09-30,M
1215395,Scott Klace,USA,1961-01-09,M
1215398,Dan Warner,USA,1965-07-16,M
1215892,Gorden Kaye,,,
1216523,Ford Kiernan,,,
1216701,Meghan Markle,USA,1981-08-04,F
1216752,Frank Medrano,,1954-04-09,M
1218180,Billy Smith,,,M
1218217,John Henry Cox,,1951-12-18,M
1218228,Ruby Jerins,,1998-11-11,
1219365,Edward Wiley,,1955-07-11,M
1219415,Max Grodénchik,USA,1952-11-12,M
1219546,David Hornsby,USA,1975-12-01,
1219824,Matthew Posey,TX,,M
1220057,Jonathan Cullen,,,
1221067,Dorian Lough,,,
1221663,Eric Bruno Borgman,,,
1222025,Richard Dixon,,,M
1222992,Eiza González,Mexico,1990-01-30,F
1223658,Raymond S. Persi,USA,1975-02-17,M
1223718,Rizwan Manji,Canada,1974-10-17,M
1223916,Bruce Holman,,,
1224773,Graham Duff,,,
1224877,Nancy Sivak,Canada,,F
1224996,Lauren Sánchez,USA,1969-12-19,F
1225724,Carole Ashby,UK,1955-03-23,F
1226344,Steven M. Porter,,,
1226696,Will Zahrn,,,
1226707,John Judd,,,M
1226806,Milton Barnes,,,M
1229334,Adam Shaw,,,
1229859,Brenda Cowling,UK,1925-04-23,F
1230008,Monica Staggs,USA,1970-02-24,F
1230442,Larry Mannell,,,
1230490,Sonny Caldinez,West Indies,1932-07-01,M
1231495,Michael O'Hara,,,
1231961,Bruce Johnson,,,M
1232170,Sage Allen,,,
1232325,Dan O'Connor,,,
1232496,William Hill,,,
1232531,Steve Routman,USA,1962-08-28,M
1233647,Ivan G'Vera,Czechoslovakia,1959-04-01,M
1234009,Bradford English,,,M
1235937,Ron Gilbert,USA,,
1236017,Calvin Remsberg,,,
1236020,Jordan Marder,USA,1973-04-11,M
1237646,David Gasman,USA,1960-09-27,M
1239394,Frank Nakashima,,,M
1240487,Kate McKinnon,USA,1984-01-06,F
1240490,Kevin Wiggins,,,M
1243825,Josh Meyer,,,
1247020,Nadia Cameron-Blakey,Canada,,F
1249957,Mike Quinn,,,
1250223,Heinie Conklin,USA,1886-07-16,M
1251069,Nathalie Emmanuel,UK,1989-04-02,F
1251820,Michael Garvey,,,
1253199,Alexandra Shipp,USA,1991-07-16,F
1253360,Pedro Pascal,Chile,1975-04-02,M
1253648,Jeff Ward,,,
1254583,Jamie Dornan,UK,1982-05-01,M
1255496,Gabe Polsky,,,
1257821,Vincent Wong,Jamaica,1928-02-04,M
1260146,David Brown,,,
1260782,Kevin Hanchard,Canada,1974-07-04,M
1261131,Simon Fisher-Becker,UK,,M
1264233,Isaac Andrews,,,
1264686,Alex Kruz,USA,1978-11-30,
1265647,Orelsan,,,
1265796,Brian Schaeffer,,,M
1265823,Paul Grace,,,M
1267329,Lupita Nyong'o,Mexico,1983-03-01,F
1271092,Derek Lyons,UK,1958-09-25,M
1271131,Fred Wood,UK,1922-10-26,M
1272709,Xavier Alcan,,,M
1272862,Emma Tremblay,,,F
1272968,Samantha Jo,Canada,1991-03-29,F
1273540,Aaron Michael Lacey,USA,1969-05-26,M
1274297,Glendon Rich,,,M
1274514,Silvia Kal,,,
1275524,Michael Saglimbeni,,,
1275815,Carole Jacquinot,,,
1276866,Melissa Drigeard,,,
1278132,Mike Sarne,,,
1278365,Zachary Culbertson,,,
1278494,Nicola Sloane,,,F
1278499,Keith Dunphy,,,M
1278504,Lottie Steer,,,
1278517,Mark Roper,,,M
1278542,Robert 'Bobby Z' Zajonc,USA,1947-02-07,M
1278557,Sonya Cullingford,,,
1280476,Doria Tillier,France,1986-03-27,F
1288047,Alice Isaaz,France,1991-07-26,F
1289968,Cara Delevingne,UK,1992-08-12,F
1289993,Guy Laporte,France,1948-03-11,M
1291694,Nemo Schiffman,,,
1291797,Clay Donahue Fontenot,,,M
1292258,Jack Kesy,U.S,1986-08-27,M
1293458,Jean-François Cayrey,,,M
1293892,Chris Sullivan,USA,1980-07-19,M
1295990,Glenn Webster,,,
1295992,Stuart Matthews,,,
1297483,Ben Cookson,,,
1298410,Tom Detrik,,,M
1306824,Joni Flynn,India,1949-12-18,F
1308445,Carrie Coon,USA,1981-01-24,F
1309014,Rainer Reiners,Germany,1960-01-01,M
1310711,Lisa Loven Kongsli,Norway,1979-09-23,F
1313093,Keith Kupferer,,,M
1313559,Ray Fisher,USA,1991-09-08,M
1313976,Jacques Rouland,,,
1314989,Sachiko Fujii,,,
1315036,Daisy Ridley,UK,1992-04-10,F
1315418,Aleksandar Mikic,Bosnia,,M
1315534,Adeline D'Hermy,,,
1317730,Daniel Scheinert,Stati Uniti,,M
1318260,Yvonne Gradelet,,,
1318900,Joey Perillo,USA,1952-04-09,M
1319345,David Stanford,,,M
1322309,Akie Kotabe,USA,1980-07-18,M
1322312,Jorge Leon Martinez,,,
1326444,Michaël Munzer,,,M
1326445,Claire Athana,,,F
1326459,Patrick Lemaître,,,
1326473,Carole Lebesque,,,F
1326499,Maurice Travail,,,
1326530,François Viaur,France,1930-05-15,
1326566,Jean Degrave,,,M
1326575,Jean Gold,,,M
1327993,Tom Hudson,France,1994-01-30,M
1330788,David Charkham,,,
1332481,Ahmed Sylla,Francia,1990-03-10,M
1332515,Klemens Becker,,,M
1332532,Laurence Herder,,,
1333452,Orion Lee,,,
1333582,Martin Murphy,,,
1333583,Liam Carney,Ireland,,M
1334309,Miranda Nolan,,,F
1335250,Gabriel Julien-Laferrière,France,1962-02-09,M
1337034,Olivier Afonso,France,,M
1337623,Sergio Kato,Brazil,1960-07-15,M
1338472,Stéphanie Cléau,France,1975-10-10,F
1338708,Charles Force,,,
1338974,Jean-Luc Caron,,,
1340665,Stephen Apostolina,,,
1340677,John Lavelle,,,M
1341865,Ana Maria Quintana,,,F
1345133,Kevin Vance,,,
1348474,Camille Cottin,France,1978-12-01,F
1349942,Sahlima,,,
1350238,Isabelle de Botton,,1952-01-01,F
1351706,Nicolas Castro,,,
1351859,Patrick Zard,,,
1351945,Michel Drucker,,1942-09-12,M
1353645,Carl M. Leviness,USA,1885-07-06,M
1356914,Calum Gittins,New Zealand,1986-07-16,
1357958,Clyde McAtee,,,
1358061,Christopher Matthew Cook,,,
1358567,Richard Allan Jones,,,M
1358965,Fred Galle,,,
1359461,Graham Curry,UK,1984-04-16,M
1360002,William Xifaras,,,
1360008,Joseph Oliveira,,,M
1360156,Ann Ogbomo,,,
1362838,Stanislas Stanic,,,
1364032,Hugh Mitchell,UK,1989-09-07,M
1364491,Maxime Govare,,,M
1366194,Victor Pontecorvo,,,M
1366322,Arthur Benzaquen,,,
1366350,John MacDonald,Canada,1968-08-02,M
1366708,Claire Smithies,,,F
1366940,Fayçal Safi,,1983-09-16,M
1367114,Didier De Neck,,,M
1367129,Cyd Strittmatter,,,F
1367831,Jan Oliver Schroeder,,,M
1369182,Goro Daimon,,,
1370579,Claire Magnin,,,
1370953,J. Mark Donaldson,,,M
1370986,Happy Anderson,,,
1371098,Dane Davenport,,,
1371258,Nathalie Blanc,,,
1371296,Tom Greer,,,M
1371439,Daniel Westwood,,,
1371552,Jeffrey Corazzini,,,M
1371656,Stéphane Caillard,France,1988-01-01,F
1372369,Samara Weaving,Australia,1992-02-23,F
1374336,Leilah de Meza,U.K.,2003-05-09,F
1375636,Genevieve Adams,,,F
1375994,George Haynes,,,
1377433,Claire Assali,,,
1378128,Allegra Carpenter,,,F
1378628,Sara Arrington,,,
1378664,Clint Ward,USA,1980-04-28,
1379281,Alexander Cooper,,,
1379282,Guna Gultniece,,,F
1379617,Yvon Brexel,,,
1379749,Cecep Arif Rahman,Indonesia,1972-08-18,M
1379821,Michael James Shaw,,1986-09-16,M
1379933,Oona Chaplin,Bermuda,1925-05-14,F
1379944,Vander McLeod,,,M
1386235,Thierry Nenez,,1956-04-23,M
1386241,Camille Chalons,,,
1386244,Sophie-Marie Larrouy,,1984-01-01,F
1386512,Chris McKinney,USA,1967-01-18,
1386824,John Hollingworth,,,
1388891,Jozef Aoki,,,M
1389058,Lucie Boujenah,France,1987-07-31,F
1389916,Nathaly Thibault,,1968-12-06,F
1390394,James Embree,UK,1978-02-20,M
1391129,Chad Randall,,,M
1392726,Ray Donn,,,
1393177,Noah Schnapp,USA,2004-10-03,M
1393347,Tom Wood,,,
1393349,Satori Shakoor,,,F
1393358,Lawrence Sacco,,,
1394283,Julia Lashae,USA,1969-07-22,F
1394333,Dilyana Bouklieva,,,F
1394384,Gino Picciano,,,
1396824,Kinsey McLean,USA,1978-10-20,M
1397812,Fiona Vroom,,,
1397945,Brenda Wehle,,,F
1398066,Marc Inniss,,,
1399126,Jennifer Badger,USA,1976-11-24,F
1399527,Miltos Yerolemou,,,
1399841,Adil El Arbi,,,M
1400906,Christopher Scarabosio,,,M
1401531,Claudia Kim,South Korea,1985-01-25,F
1402117,Kerry Rossall,USA,1947-06-23,M
1402299,Auguste Carrière,,,
1402424,Sarah Suco,France,1981-04-15,F
1402694,Bill Reimbold,,,
1402887,Marc Miles,,,M
1405453,Frank Gilhooley,UK,1971-03-29,
1405540,Alex Rose,,,
1405553,Fred,,,
1405570,Isabella Poynton,,,
1405571,Imogen Poynton,,,
1405915,Patricia Squire,,,F
1406682,Marc Abbink,,,M
1408809,Hannah John-Kamen,England,1989-09-06,F
1411061,Mark Mottram,,,M
1411625,Terence Rosemore,USA,1964-07-29,M
1414396,François Rabette,,,M
1414711,Gruffudd Glyn,,,M
1415419,Janet Sully,,,
1416230,Wolfgang Pissors,,1958-12-16,M
1417415,Mychael Bates,,,M
1417539,Paulina Boneva,,,
1418199,Cathy Fithian,,,F
1419121,Vitaliy Shtabnoy,,,
1419813,Olivia Côte,,,F
1422228,Karina Beuthe,,,F
1422337,Brendan Burke,Canada,1978-08-06,M
1422571,Steven Boyer,,,M
1422673,Jason Lei Howden,,,
1423898,Andrew Hawkins,,,
1424788,Gwendolyn Gourvenec,,,F
1426348,Pascal Loison,,,
1427616,Déborah Amsens,,,F
1429453,Sam Richardson,,1984-01-12,M
1429797,Pétronille Moss,,,
1432102,John Stewart,,,
1433451,Michael Devine,,,M
1434599,Brian Smyj,,,M
1435364,Serge Malik,,,
1438315,Andre Robinson,,,M
1439660,Jérôme Varanfrain,,,M
1439931,Ben Fransham,,,M
1440014,Stephen Ure,,1958-03-28,
1442076,Marie-Christine Demarest,,,F
1443399,Jérôme Cachon,,,
1443485,Colette Whitaker,,,
1443795,Brad Abrell,USA,1965-06-01,M
1446471,Paul Jude Letersky,,,
1447307,Josie Trinidad,Philippines,,F
1447932,Winston Duke,Trinidad and Tobago,1986-11-15,M
1448173,Jorge-Luis Pallo,,1974-01-08,M
1448180,Ameenah Kaplan,,,
1448984,Stephen Kearin,,,
1450229,Richie Smyth,,,
1450452,Eric Munz,,,
1450460,Myra McFadyen,,,F
1452128,Meghan Trainor,USA,1993-12-22,F
1453366,Serpentine Teyssier,,,F
1453555,John H. Tobin,USA,1955-01-23,M
1455760,Jason Furlani,,,
1456035,Louka Meliava,,,
1456290,Gita Reddy,Canada,1968-01-14,F
1456745,James Ciccone,USA,1963-06-14,M
1457224,Doris McCarthy,,,F
1457795,Zohra Benali,,,F
1458114,Daniel Ragussis,USA,,
1460731,Camille Razat,EU,1994-03-01,F
1463851,Mary Pitt,,,F
1465283,Jon Donahue,United States,1971-12-23,M
1465587,Jean Vinci,,,
1465838,Frank Scozzari,,,M
1470179,Alistair Findlay,,,
1472079,Mehdi Djaadi,,,
1472780,Joel Brady,,,M
1475960,Scott Shepherd,,,
1480058,Jeffrey Feingold,France,1975-11-07,M
1480130,Tiffany Sander McKenzie,USA,,F
1482685,Nea Dune,,,
1484008,Franck Ekinci,,,M
1485552,Belinda Owino,,1993-02-03,F
1487500,Calixte Broisin-Doutaz,,,
1491164,Pierre-Alain de Garrigues,,,
1492326,Brianna Hildebrand,U.S.,1996-08-14,F
1493331,Xavier Lemaître,,,M
1498427,Jim Cantafio,,,M
1500999,David Boston,,,M
1502410,Christian Bianchi,,,M
1502411,Gérard Camp,,,M
1502441,Kornelia Horvath,,1969-08-29,F
1502757,Stanislav Adamickij,,,
1502942,Sonny Jim Gaines,,1928-01-01,
1503021,Carolina Lancaster,,,F
1503080,Robert J. Fraser,England,1992-12-05,M
1504934,Bentley Kalu,,,M
1505023,Théodore Pellerin,Canada,,M
1507173,Vanna Salviati,,,
1507605,Violet Columbus,,1994-01-01,F
1507846,Paul McGillicuddy,,,
1509064,Michael Wren Gucciardo,United States,1985-11-16,M
1509613,Nikolett Barabas,,,F
1509614,Karen Gagnon,,,F
1509615,Nick Mohammed,,,M
1511634,Phil Grieve,,,
1511953,Serge Martineau,,,M
1513512,Garry Pastore,USA,1961-12-02,M
1513916,Kevin Kent,,,
1514160,Nancy Grace,USA,1959-10-23,F
1516962,Mark Amos,,,M
1517904,Tom Rivoire,,,M
1518443,Granville Redmond,,,
1518966,Paschal Friel,UK,,M
1519595,Adam Masnyk,,,
1520857,Beau Sia,,1976-02-06,M
1521525,Jeanne Rosa,,,F
1521872,Justin Michael Woods,,,
1521874,Laura Lundy Wheale,USA,,F
1521875,Kamron Leal,,,
1523704,Pope Francis,Argentina,1936-12-17,M
1528536,Igor Gotesman,,,M
1529062,Tassadit Mandi,,,F
1530558,Madeleine McGraw,,2008-12-22,F
1533850,Eden Estrella,U.S.A,2004-03-30,F
1537218,Paul Carson,,,
1538405,Bernard Mabille,,,
1539943,Edouard Pluvieux,,,
1540119,Afsheen Olyaie,,,M
1543580,Charlie Nelson,,,M
1543874,Joe Fishel,,,M
1545156,Alyssa Veniece,Canada,1990-05-10,F
1545693,Zazie Beetz,Germany,1991-06-01,F
1547515,Bryan Burton,,,
1548035,Paul Terry,,,
1551776,Tom McComas,,,
1553053,Tommy Bayiokos,,,M
1553307,Matthew Gooley,,,
1553308,London Hall,,,F
1553377,Jeff Moffitt,,,
1553379,Paul Thornton,,,
1556340,Victor Harrington,,,
1559505,Jérémy Bardeau,,,
1563099,Patrick Médioni,,,
1563462,Donato Carrisi,Taranto,1973-03-25,M
1564989,Benita Krista Nall,,,F
1566183,Steve Saunders,,,
1568340,Darius,,,
1568707,Jamie B. Chambers,UK,1987-10-03,M
1569163,Gwenael Clause,,,M
1569711,Erica Grant,,,
1569718,Morgan Eastwood,USA,1996-12-12,
1571182,Morgane Polanski,,1993-01-20,F
1571415,Julianne Jain,,,
1578275,Jason Williams,,,M
1580866,Olivier Ayache-Vidal,,1965-03-27,M
1583307,Natasha Liu Bordizzo,Australia,1994-08-25,F
1583389,Orion McCabe,,,
1584175,René Hell,,,
1588593,Dan Marshall,,,
1590323,Maurice Sneed,,,
1590759,Noah Jupe,England,2005-02-25,M
1590834,Michael Elsworth,UK,1932-06-12,M
1590835,Brent McIntyre,,,
1592480,Dino Fazzani,,,
1596218,Nora Hamzawi,France,1985-04-29,F
1599256,Stephane Cornicard,France,1964-01-01,M
1599260,Wai Wong,,,M
1599275,Ziad Abaza,,,M
1605612,Stéphanie Di Giusto,,,
1610446,Della Saba,,,F
1610940,Lewis Tan,,,M
1611250,Nathan Wiley,,,M
1613886,Aileen Lewis,Ireland,1914-04-09,F
1615615,Estéban,,,M
1616303,Richard Graydon,UK,1922-05-12,M
1617613,Ivan Allen,,,M
1620249,Katia Elizarova,,,F
1631707,Nancy Crane,,,F
1632523,Dorothée Brière,,,F
1633220,Bilal Aya,,,
1633230,Alice van Dormael,,,
1633263,Christian Magnani,,,M
1635144,Trey McGriff,,,
1635158,Christopher Beanland,,,M
1635160,Mason Pike,,,
1635398,Pierre Khorsand,,,M
1636738,Katherine Langford,Australia,1996-04-29,F
1637273,Gilles David,,,
1643257,Fuschia!,,1965-07-25,F
1644239,Manuel Guillot,,,M
1649152,Jacob Batalon,USA,1996-06-06,M
1649191,Jonathan Louis,,,M
1653352,Faith Logan,USA,1995-06-29,F
1655618,Tim Perez,,,M
1661590,Jeff DeRocker,,,M
1665029,Jina Djemba,,1985-07-14,F
1665609,Antony Acheampong,,,
1672709,Jeanne Arènes,,,F
1673564,Scot Anthony Robinson,,,
1673569,Graham Brown,,,M
1674266,Sandro Kopp,,,
1674603,Francesca Scorsese,,,F
1675606,Joel Nagle,,,
1677015,Akihiro Nishida,,,M
1679033,Bertrand Combe,,,
1679183,William Cagnard,,,M
1679860,Patrick Pérez,,,
1682526,Yusuf Hofri,,,M
1683090,Adam Drescher,,,
1684513,David Papava,,,
1688196,Nicky Jam,,1981-03-17,M
1691887,Timothy Deenihan,USA,1970-03-17,M
1694509,Shaun Michael Lynch,USA,1984-06-26,M
1695631,Melissa Villaseñor,,,
1695960,Kieran Hurley,,,M
1701518,Pierre Coré,,,
1707343,Eiji Inoue,,,
1708535,Guy Standeven,UK,1928-08-28,M
1710073,Vincent Joncquez,,,
1710602,Thomas Matthews,,,M
1711699,Jose L. Vasquez,,,M
1718938,John Sehil,France,1988-11-05,M
1723792,Olivier Simmonet,,,
1735653,Dolly Jagdeo,,,F
1735654,Ekran Mustafa,,,
1735657,Garry Marriott,,,
1735658,Paul A Munday,,,
1735664,Bron James,,,
1735668,Tim Baros,,,
1735671,Nicolas Savidis-Macris,,,
1735909,Arnold Montey,,,M
1742631,Siobhan McSweeney,,,F
1742654,Jane Fowler,,,F
1742655,Adam Galbraith,,,
1742659,Kraig Thornber,,,
1743778,Steve Scott,,,
1747343,Bronco McLoughlin,Ireland,1938-08-10,M
1752074,Rachael Dolan,,,F
1752076,Charlotte Szivak,,,F
1752319,Becca Sweitzer,USA,,F
1752964,Lampros Kalfuntzos,Greece,1980-07-19,M
1759634,Aaron Zell,,,
1760088,David Nicholls,UK,1950-01-01,M
1760679,Brenda Kempner,UK,,F
1760879,Ben Sakamoto,,,
1767219,Tahseen Ghauri,,,
1775901,Jimmy Jatho,,,
1788444,Lucie Bibal,,,
1793830,Thomas Gioria,,,
1795152,Antoine Reinartz,,,M
1796483,Peter Best,,,
1796502,Danielle Tabor,,,F
1803327,Alexia Osborne,,,
1804517,Julien Weill,,,
1805664,Thérèse Roussel,,,
1808462,Néo Broca,,,
1808463,Marc Mairé,,,
1808464,Jeanne Dupuch,,,
1808482,Pierre-Benoist Varoclier,,,
1813935,Jacqui-Lee Pryce,,,
1815748,Harry Taylor,,,M
1816403,Leslie A. Hughes,USA,,F
1816899,Alan Wilder,USA,1953-09-24,M
1820177,Honoré N'Zué,,,
1820905,Georges Anderson,Kamerun,1933-05-20,M
1831281,Brooke Ence,USA,1989-08-10,F
1831282,Hari James,,,
1832096,Robert Jekabson,,,
1838353,Billy Devlin,USA,1969-10-07,M
1841421,Yasin Houicha,,,
1848567,Luke Roessler,Canada,2007-03-12,M
1852817,Thomas Crawford,USA,1961-10-29,M
1852819,Anthony Powers,,,
1856270,Bill Murdoch,,,M
1861185,Chris Fischer,,,M
1862161,Robin Sykes,,,
1866899,Andy Robb,UK,1970-03-14,M
1879781,Jamie De Roy,,,
1880151,Stephanie Langston,,,
1881651,Maciej Winkler,,,
1890450,Caitlin Burles,,,
1896892,Bill Hurst,,,
1910480,Lee Won-tae,,,M
1913590,Maclean Burke,,,
1926100,Philip Ettington,UK,1966-06-04,M
1927466,Ludovic Pinette,,,M
1933314,Gino Da Ronch,,,
1935296,Islie Hirvonen,,,F
1936774,Scott Flick,,,M
1944194,Stephanie Haymes-Roven,,,
1945734,Maria Despina,,,F
1963910,Thierry Liagre,,,M
2003611,Rachel Davey,,,
2003612,Jessica Evans,,,F
2003613,Hannah Unkrich,,,
2004159,Marvin Beyster,France,2001-12-03,M
